start_station_name,start_station_latitude,start_station_longitude,year,month,count
5 Ave & E 63 St,40.76650452,-73.97147595,2015,12,1249
5 Ave & E 73 St,40.77282817,-73.96685276,2015,12,1723
5 Ave & E 78 St,40.77682863,-73.96388769,2015,12,2148
5 Ave & E 78 St,40.77682863,-73.96388769,2016,1,1
6 Ave & Broome St,40.724399,-74.004704,2015,12,1752
6 Ave & Canal St,40.72243797,-74.00566443,2015,12,1436
6 Ave & W 33 St,40.74901271,-73.98848395,2015,12,4002
8 Ave & W 31 St,40.75096735,-73.99444208,2015,12,4633
8 Ave & W 31 St,40.75096735,-73.99444208,2016,1,1
8 Ave & W 33 St,40.751551,-73.993934,2015,12,5088
8 Ave & W 33 St,40.751551,-73.993934,2016,1,2
8 Ave & W 52 St,40.76370739,-73.9851615,2015,12,2857
9 Ave & W 16 St,40.74206539,-74.00443172,2015,12,3208
9 Ave & W 18 St,40.74317449,-74.00366443,2015,12,2495
9 Ave & W 22 St,40.7454973,-74.00197139,2015,12,3754
9 Ave & W 45 St,40.76019252,-73.9912551,2015,12,3234
9 Ave & W 45 St,40.76019252,-73.9912551,2016,1,1
9 St & 44 Rd,40.74966,-73.9521,2015,12,131
Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2015,12,905
Albany Ave & Fulton St,40.6800105,-73.938475,2015,12,99
Allen St & E Houston St,40.722055,-73.989111,2015,12,3061
Allen St & Hester St,40.71605866,-73.99190759,2015,12,2518
Allen St & Rivington St,40.72019576,-73.98997825,2015,12,2848
Amsterdam Ave & W 73 St,40.77966809,-73.98093045,2015,12,2135
Amsterdam Ave & W 82 St,40.78524672,-73.97667321,2015,12,1199
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2015,12,716
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2016,1,1
Atlantic Ave & Furman St,40.69165183,-73.9999786,2015,12,528
Avenue D & E 12 St,40.72580614,-73.97422494,2015,12,458
Avenue D & E 3 St,40.72082834,-73.97793172,2015,12,1256
Avenue D & E 8 St,40.72368361,-73.97574813,2015,12,650
Bank St & Hudson St,40.73652889,-74.00618026,2015,12,2452
Bank St & Washington St,40.7361967,-74.00859207,2015,12,1754
Banker St & Meserole Ave,40.72606,-73.95621,2015,12,373
Barclay St & Church St,40.71291224,-74.01020234,2015,12,3541
Barrow St & Hudson St,40.73172428,-74.00674436,2015,12,3942
Bayard St & Baxter St,40.71602118,-73.99974372,2015,12,2084
Bayard St & Baxter St,40.71602118,-73.99974372,2016,1,1
Bedford Ave & Nassau Ave,40.72311651,-73.95212324,2015,12,963
Bedford Ave & S 9 St,40.70853074,-73.96408963,2015,12,209
Berry St & N 8 St,40.7190095,-73.95852515,2015,12,870
Bialystoker Pl & Delancey St,40.71622644,-73.98261206,2015,12,1664
Boerum St & Broadway,40.70538077,-73.94976519,2015,12,272
Bond St & Fulton St,40.68962189,-73.98304269,2015,12,292
Bond St & Schermerhorn St,40.68807003,-73.98410637,2015,12,594
Broad St & Bridge St,40.70365182,-74.01167797,2015,12,876
Broadway & Battery Pl,40.70463334,-74.01361706,2015,12,1872
Broadway & Berry St,40.71044554,-73.96525063,2015,12,759
Broadway & E 14 St,40.73454567,-73.99074142,2015,12,6166
Broadway & E 22 St,40.7403432,-73.98955109,2015,12,5549
Broadway & E 22 St,40.7403432,-73.98955109,2016,1,2
Broadway & Roebling St,40.70925562,-73.95982218,2015,12,474
Broadway & W 24 St,40.7423543,-73.98915076,2015,12,4424
Broadway & W 24 St,40.7423543,-73.98915076,2016,1,2
Broadway & W 29 St,40.7462009,-73.98855723,2015,12,3251
Broadway & W 29 St,40.7462009,-73.98855723,2016,1,2
Broadway & W 32 St,40.74854862,-73.98808416,2015,12,3389
Broadway & W 32 St,40.74854862,-73.98808416,2016,1,1
Broadway & W 36 St,40.75097711,-73.98765428,2015,12,1705
Broadway & W 36 St,40.75097711,-73.98765428,2016,1,2
Broadway & W 37 St,40.75172632,-73.98753523,2015,12,1977
Broadway & W 39 St,40.75299641,-73.98721619,2015,12,2302
Broadway & W 41 St,40.75513557,-73.98658032,2015,12,3125
Broadway & W 49 St,40.76064679,-73.98442659,2015,12,3251
Broadway & W 51 St,40.76228826,-73.98336183,2015,12,2360
Broadway & W 53 St,40.76344058,-73.98268129,2015,12,2090
Broadway & W 55 St,40.7652654,-73.98192338,2015,12,3261
Broadway & W 58 St,40.76695317,-73.98169333,2015,12,3236
Broadway & W 60 St,40.76915505,-73.98191841,2015,12,3534
Broadway & Whipple St,40.7016657,-73.9437303,2015,12,270
Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,2015,12,285
Bus Slip & State St,40.701907,-74.013942,2015,12,1139
Bushwick Ave & Powers St,40.71247661,-73.94100005,2015,12,298
Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,2015,12,583
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2015,12,517
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,2016,1,1
Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,2015,12,303
Cadman Plaza West & Montague St,40.69383,-73.990539,2015,12,1029
Cambridge Pl & Gates Ave,40.68488,-73.96304,2015,12,234
Canal St & Rutgers St,40.71427487,-73.98990025,2015,12,2428
Carlton Ave & Flushing Ave,40.697787,-73.973736,2015,12,538
Carlton Ave & Flushing Ave,40.697787,-73.973736,2016,1,1
Carlton Ave & Park Ave,40.69580705,-73.97355569,2015,12,342
Carmine St & 6 Ave,40.73038599,-74.00214988,2015,12,4756
Carmine St & 6 Ave,40.73038599,-74.00214988,2016,1,1
Catherine St & Monroe St,40.71117444,-73.99682619,2015,12,1176
Center Blvd & Borden Ave,40.74161,-73.96044,2015,12,169
Central Park S & 6 Ave,40.76590936,-73.97634151,2015,12,4302
Central Park S & 6 Ave,40.76590936,-73.97634151,2016,1,2
Central Park West & W 68 St,40.7734066,-73.97782542,2015,12,1511
Central Park West & W 68 St,40.7734066,-73.97782542,2016,1,1
Central Park West & W 72 St,40.77579377,-73.97620574,2015,12,1560
Central Park West & W 76 St,40.77896784,-73.97374737,2015,12,1239
Central Park West & W 85 St,40.78472675,-73.96961715,2015,12,2557
Central Park West & W 85 St,40.78472675,-73.96961715,2016,1,1
Centre St & Chambers St,40.71273266,-74.0046073,2015,12,3297
Centre St & Chambers St,40.71273266,-74.0046073,2016,1,1
Centre St & Worth St,40.71494807,-74.00234482,2015,12,1418
Cherry St,40.71219906,-73.97948148,2015,12,702
Christopher St & Greenwich St,40.73291553,-74.00711384,2015,12,4206
Christopher St & Greenwich St,40.73291553,-74.00711384,2016,1,1
Clark St & Henry St,40.69760127,-73.99344559,2015,12,1191
Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,2015,12,373
Clermont Ave & Park Ave,40.69573398,-73.97129668,2015,12,324
Cleveland Pl & Spring St,40.72210379,-73.99724901,2015,12,5017
Cliff St & Fulton St,40.70823502,-74.00530063,2015,12,1385
Clinton Ave & Flushing Ave,40.69794,-73.96986848,2015,12,314
Clinton Ave & Myrtle Ave,40.693261,-73.968896,2015,12,1093
Clinton St & Grand St,40.71559509,-73.9870295,2015,12,1596
Clinton St & Grand St,40.71559509,-73.9870295,2016,1,3
Clinton St & Joralemon St,40.69239502,-73.99337909,2015,12,732
Clinton St & Tillary St,40.696192,-73.991218,2015,12,509
Columbia Heights & Cranberry St,40.70037867,-73.99548059,2015,12,290
Columbia St & Rivington St,40.71739973,-73.98016555,2015,12,1168
Columbus Ave & W 72 St,40.7770575,-73.97898475,2015,12,2161
Columbus Ave & W 72 St,40.7770575,-73.97898475,2016,1,2
Concord St & Bridge St,40.69766564,-73.98476437,2015,12,388
Cumberland St & Lafayette Ave,40.68753406,-73.97265183,2015,12,550
DeKalb Ave & Hudson Ave,40.689888,-73.981013,2015,12,986
DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,2015,12,517
DeKalb Ave & Skillman St,40.6906495,-73.95643107,2015,12,275
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,2015,12,593
Dean St & 4 Ave,40.68312489,-73.97895137,2015,12,859
Devoe St & Leonard St,40.71348658,-73.94792458,2015,12,338
Devoe St & Leonard St,40.71348658,-73.94792458,2016,1,2
Division Ave & Hooper St,40.70691254,-73.95441667,2015,12,226
Division Ave & Marcy Ave,40.70708701,-73.95796783,2015,12,99
Division St & Bowery,40.71413089,-73.9970468,2015,12,1761
Division St & Bowery,40.71413089,-73.9970468,2016,1,1
Driggs Ave & Lorimer St,40.72179134,-73.9504154,2015,12,393
Driggs Ave & N Henry St,40.72325,-73.94308,2015,12,609
Driggs Ave & N Henry St,40.72325,-73.94308,2016,1,1
Duane St & Greenwich St,40.71748752,-74.0104554,2015,12,1322
Duffield St & Willoughby St,40.69221589,-73.9842844,2015,12,521
E 10 St & 5 Ave,40.73331967,-73.99510132,2015,12,2374
E 10 St & Avenue A,40.72740794,-73.98142006,2015,12,3073
E 11 St & 1 Ave,40.72953837,-73.98426726,2015,12,2865
E 11 St & 2 Ave,40.73047309,-73.98672378,2015,12,3284
E 11 St & Broadway,40.73261787,-73.99158043,2015,12,1876
E 11 St & Broadway,40.73261787,-73.99158043,2016,1,1
E 12 St & 3 Ave,40.73223272,-73.98889957,2015,12,3420
E 13 St & Avenue A,40.72955361,-73.98057249,2015,12,2600
E 14 St & Avenue B,40.72938685,-73.97772429,2015,12,3492
E 15 St & 3 Ave,40.734232,-73.986923,2015,12,3175
E 15 St & 3 Ave,40.734232,-73.986923,2016,1,1
E 16 St & 5 Ave,40.73726186,-73.99238967,2015,12,3678
E 16 St & 5 Ave,40.73726186,-73.99238967,2016,1,1
E 16 St & Irving Pl,40.73524276,-73.98758561,2015,12,2790
E 17 St & Broadway,40.73704984,-73.99009296,2015,12,6105
E 19 St & 3 Ave,40.73624527,-73.98473765,2015,12,2103
E 2 St & 2 Ave,40.72502876,-73.99069656,2015,12,2160
E 2 St & 2 Ave,40.72502876,-73.99069656,2016,1,1
E 2 St & Avenue B,40.72217444,-73.98368779,2015,12,2879
E 2 St & Avenue B,40.72217444,-73.98368779,2016,1,1
E 2 St & Avenue C,40.7208736,-73.98085795,2015,12,1524
E 20 St & 2 Ave,40.73587678,-73.98205027,2015,12,3202
E 20 St & FDR Drive,40.73314259,-73.97573881,2015,12,2899
E 20 St & Park Ave,40.73827428,-73.98751968,2015,12,3486
E 20 St & Park Ave,40.73827428,-73.98751968,2016,1,1
E 23 St & 1 Ave,40.736502,-73.97809472,2015,12,3241
E 24 St & Park Ave S,40.74096374,-73.98602213,2015,12,2794
E 25 St & 1 Ave,40.7381765,-73.97738662,2015,12,2423
E 25 St & 2 Ave,40.73912601,-73.97973776,2015,12,3143
E 27 St & 1 Ave,40.739445,-73.976806,2015,12,2111
E 3 St & 1 Ave,40.72467721,-73.98783413,2015,12,2816
E 3 St & 1 Ave,40.72467721,-73.98783413,2016,1,1
E 30 St & Park Ave S,40.74444921,-73.98303529,2015,12,2890
E 31 St & 3 Ave,40.74394314,-73.97966069,2015,12,2485
E 32 St & Park Ave,40.7457121,-73.98194829,2015,12,4014
E 32 St & Park Ave,40.7457121,-73.98194829,2016,1,1
E 33 St & 2 Ave,40.744023,-73.976056,2015,12,3614
E 33 St & 5 Ave,40.74765947,-73.98490707,2015,12,3055
E 33 St & 5 Ave,40.74765947,-73.98490707,2016,1,1
E 37 St & Lexington Ave,40.748238,-73.978311,2015,12,1499
E 39 St & 2 Ave,40.74780373,-73.9734419,2015,12,3727
E 39 St & 3 Ave,40.7489006,-73.97604882,2015,12,2621
E 39 St & 3 Ave,40.7489006,-73.97604882,2016,1,1
E 4 St & 2 Ave,40.7262807,-73.98978041,2015,12,2785
E 40 St & Madison Ave,40.75159368,-73.98043156,2015,12,2682
E 41 St & Madison Ave,40.75216528,-73.97992194,2015,12,1354
E 43 St & 2 Ave,40.75022392,-73.97121414,2015,12,1255
E 45 St & 3 Ave,40.75255434,-73.97282625,2015,12,2086
E 47 St & 1 Ave,40.75206862,-73.96784384,2015,12,1123
E 47 St & 2 Ave,40.75323098,-73.97032517,2015,12,1873
E 47 St & Park Ave,40.75510267,-73.97498696,2015,12,4001
E 48 St & 3 Ave,40.7546011,-73.97187886,2015,12,2012
E 48 St & 5 Ave,40.75724568,-73.97805914,2015,12,2814
E 5 St & Avenue C,40.72299208,-73.97995466,2015,12,1334
E 51 St & 1 Ave,40.75455731,-73.96592976,2015,12,1235
E 51 St & Lexington Ave,40.75714758,-73.97207836,2015,12,1886
E 51 St & Lexington Ave,40.75714758,-73.97207836,2016,1,1
E 52 St & 2 Ave,40.756014,-73.967416,2015,12,1959
E 52 St & 2 Ave,40.756014,-73.967416,2016,1,1
E 53 St & Lexington Ave,40.75828065,-73.97069431,2015,12,1675
E 53 St & Madison Ave,40.7597108,-73.97402311,2015,12,1801
E 55 St & 2 Ave,40.75797322,-73.96603308,2015,12,2010
E 55 St & 3 Ave,40.75899656,-73.96865398,2015,12,1798
E 55 St & Lexington Ave,40.75968085,-73.97031366,2015,12,1240
E 56 St & Madison Ave,40.761628,-73.972924,2015,12,1699
E 58 St & 3 Ave,40.76095756,-73.96724467,2015,12,2905
E 59 St & Madison Ave,40.76350532,-73.97109243,2015,12,1440
E 6 St & Avenue B,40.72453734,-73.98185424,2015,12,2381
E 6 St & Avenue D,40.72228087,-73.97668709,2015,12,994
E 60 St & York Ave,40.759107,-73.959223,2015,12,916
E 67 St & Park Ave,40.7678008,-73.96592081,2015,12,1211
E 7 St & Avenue A,40.72621788,-73.98379855,2015,12,3620
E 71 St & 2 Ave,40.76817547,-73.95910263,2015,12,426
E 71 St & 2 Ave,40.76817547,-73.95910263,2016,1,1
E 72 St & Park Ave,40.77118288,-73.96409422,2015,12,1249
E 72 St & York Ave,40.76663814,-73.95348296,2015,12,2359
E 75 St & 3 Ave,40.77112927,-73.95772297,2015,12,1276
E 77 St & 3 Ave,40.77314236,-73.95856158,2015,12,1053
E 77 St & Park Ave,40.77440546,-73.96175265,2015,12,274
E 80 St & 2 Ave,40.7739139,-73.95439535,2015,12,473
E 81 St & 3 Ave,40.77573034,-73.9567526,2015,12,668
E 81 St & Park Ave,40.77677702,-73.9590097,2015,12,538
E 81 St & York Ave,40.7728384,-73.94989233,2015,12,991
E 84 St & 1 Ave,40.77565541,-73.95068615,2015,12,1290
E 84 St & Park Ave,40.77862688,-73.95772073,2015,12,2091
E 84 St & Park Ave,40.77862688,-73.95772073,2016,1,1
E 85 St & 3 Ave,40.77801203,-73.95407149,2015,12,2045
E 85 St & York Ave,40.77536905,-73.94803392,2015,12,1214
E 9 St & Avenue C,40.72521311,-73.97768752,2015,12,1986
East End Ave & E 86 St,40.77518615,-73.94446054,2015,12,470
Elizabeth St & Hester St,40.71729,-73.996375,2015,12,2354
Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,2015,12,549
FDR Drive & E 35 St,40.744219,-73.97121214,2015,12,1907
FDR Drive & E 35 St,40.744219,-73.97121214,2016,1,2
Forsyth St & Broome St,40.71893904,-73.99266288,2015,12,2678
Forsyth St & Canal St,40.7158155,-73.99422366,2015,12,1707
Franklin Ave & Myrtle Ave,40.694528,-73.958089,2015,12,236
Franklin St & Dupont St,40.73564,-73.95866,2015,12,381
Franklin St & W Broadway,40.71911552,-74.00666661,2015,12,1579
Front St & Gold St,40.70224,-73.982578,2015,12,383
Front St & Maiden Ln,40.70530954,-74.00612572,2015,12,1211
Front St & Washington St,40.70255088,-73.98940236,2015,12,1080
Frost St & Meeker St,40.71764,-73.94882,2015,12,216
Fulton St & Broadway,40.711066,-74.009447,2015,12,1400
Fulton St & Clermont Ave,40.68415748,-73.96922273,2015,12,451
Fulton St & Grand Ave,40.68223166,-73.9614583,2015,12,347
Fulton St & Rockwell Pl,40.688226,-73.979382,2015,12,529
Fulton St & Utica Ave,40.6794268,-73.9298911,2015,12,259
Fulton St & Washington Ave,40.683048,-73.964915,2015,12,769
Fulton St & William St,40.70955958,-74.00653609,2015,12,1542
Gallatin Pl & Livingston St,40.69028437,-73.98707105,2015,12,253
Graham Ave & Conselyea St,40.715143,-73.944507,2015,12,831
Graham Ave & Grand St,40.711863,-73.944024,2015,12,341
Graham Ave & Herbert St,40.71929301,-73.94500379,2015,12,234
Graham Ave & Withers St,40.7169811,-73.94485918,2015,12,292
Grand Army Plaza & Central Park S,40.7643971,-73.97371465,2015,12,3232
Grand St & Greene St,40.72165481,-74.00234737,2015,12,1867
Grand St & Greene St,40.72165481,-74.00234737,2016,1,1
Grand St & Havemeyer St,40.71286844,-73.95698119,2015,12,692
Great Jones St,40.72743423,-73.99379025,2015,12,3126
Greene Ave & Nostrand Ave,40.6883337,-73.950916,2015,12,138
Greene Ave & Throop Ave,40.6894932,-73.942061,2015,12,258
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,2015,12,702
Greenwich Ave & 8 Ave,40.73901691,-74.00263761,2015,12,4752
Greenwich Ave & Charles St,40.735238,-74.000271,2015,12,2490
Greenwich St & N Moore St,40.72043411,-74.01020609,2015,12,2611
Greenwich St & W Houston St,40.728846,-74.008591,2015,12,2808
Greenwich St & Warren St,40.71542197,-74.01121978,2015,12,3054
Halsey St & Tompkins Ave,40.6823687,-73.944118,2015,12,273
Hancock St & Bedford Ave,40.68216564,-73.95399026,2015,12,213
Hanson Pl & St Felix St,40.6851596,-73.97711366,2015,12,1395
Harrison St & Hudson St,40.71870987,-74.0090009,2015,12,1293
Henry St & Atlantic Ave,40.69089272,-73.99612349,2015,12,976
Henry St & Grand St,40.714215,-73.981346,2015,12,1871
Henry St & Grand St,40.714215,-73.981346,2016,1,1
Henry St & Poplar St,40.700469,-73.991454,2015,12,271
Hicks St & Montague St,40.69512845,-73.99595065,2015,12,716
Hicks St & Montague St,40.69512845,-73.99595065,2016,1,1
Hope St & Union Ave,40.71167351,-73.95141312,2015,12,436
Howard St & Centre St,40.71910537,-73.99973337,2015,12,2348
Howard St & Centre St,40.71910537,-73.99973337,2016,1,1
Hudson St & Reade St,40.71625008,-74.0091059,2015,12,1654
Humboldt St & Varet St,40.7031724,-73.940636,2015,12,241
Huron St & Franklin St,40.73266,-73.95826,2015,12,446
India St & East River,40.73165141,-73.96161892,2015,12,174
India St & Manhattan Ave,40.73232194,-73.9550858,2015,12,477
Jackson Ave & 46 Rd,40.74524768,-73.94733276,2015,12,218
Jay St & Tech Pl,40.695065,-73.987167,2015,12,918
John St & William St,40.70862144,-74.00722156,2015,12,1378
Johnson St & Gold St,40.69474881,-73.98362464,2015,12,687
Kent Ave & N 7 St,40.72057658,-73.96150225,2015,12,1311
Kent Ave & N 7 St,40.72057658,-73.96150225,2016,1,1
Kent Ave & S 11 St,40.70827295,-73.96834101,2015,12,695
Kingston Ave & Herkimer St,40.67890679,-73.94142771,2015,12,111
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,2015,12,174
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2015,12,206
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2015,12,3361
LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2016,1,2
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2015,12,411
Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2016,1,1
Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,2015,12,668
Lafayette Ave & St James Pl,40.68851534,-73.9647628,2015,12,570
Lafayette St & E 8 St,40.73028666,-73.9907647,2015,12,7101
Lafayette St & Jersey St,40.72456089,-73.99565293,2015,12,4724
Laight St & Hudson St,40.72185379,-74.00771779,2015,12,758
Lawrence St & Willoughby St,40.69236178,-73.98631746,2015,12,1057
Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,2015,12,467
Leonard St & Bayard St,40.71928,-73.94861,2015,12,276
Leonard St & Boerum St,40.70583339,-73.94644578,2015,12,216
Leonard St & Church St,40.717571,-74.005549,2015,12,1465
Leonard St & Grand St,40.71103537,-73.94714303,2015,12,396
Leonard St & Grand St,40.71103537,-73.94714303,2016,1,1
Leonard St & Manhattan Ave,40.7215224,-73.94898266,2015,12,249
Leonard St & Meeker Ave,40.7173184,-73.94820213,2015,12,176
Lewis Ave & Decatur St,40.6814598,-73.934903,2015,12,100
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,2015,12,223
Lewis Ave & Madison St,40.686312,-73.935775,2015,12,282
Lexington Ave & Classon Ave,40.68676793,-73.95928168,2015,12,414
Lexington Ave & E 24 St,40.74025878,-73.98409214,2015,12,4337
Lexington Ave & E 29 St,40.74311555,-73.98215353,2015,12,2776
Lexington Ave & E 63 St,40.76440023,-73.96648977,2015,12,1203
Liberty St & Broadway,40.70905623,-74.01043382,2015,12,2047
Lispenard St & Broadway,40.71939226,-74.00247214,2015,12,1877
Lispenard St & Broadway,40.71939226,-74.00247214,2016,1,2
Little West St & 1 Pl,40.70569254,-74.01677685,2015,12,2155
Lorimer St & Broadway,40.70411791,-73.94818595,2015,12,192
MacDougal St & Prince St,40.72710258,-74.00297088,2015,12,3115
MacDougal St & Prince St,40.72710258,-74.00297088,2016,1,2
MacDougal St & Washington Sq,40.73226398,-73.99852205,2015,12,2502
MacDougal St & Washington Sq,40.73226398,-73.99852205,2016,1,4
Macon St & Nostrand Ave,40.68098339,-73.95004798,2015,12,631
Madison St & Clinton St,40.71269042,-73.98776323,2015,12,1104
Madison St & Clinton St,40.71269042,-73.98776323,2016,1,1
Madison St & Montgomery St,40.713126,-73.984844,2015,12,980
Maiden Ln & Pearl St,40.70706456,-74.00731853,2015,12,1235
Marcus Garvey Blvd & Macon St,40.682601,-73.938037,2015,12,183
Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2015,12,69
Marcy Ave & Lafayette Ave,40.6900815,-73.947915,2016,1,1
Marcy Ave & MacDonough St,40.68061768,-73.94624949,2015,12,150
Market St & Cherry St,40.71076228,-73.99400398,2015,12,899
McGuinness Blvd & Eagle St,40.73555,-73.95284,2015,12,490
McKibbin St & Manhattan Ave,40.70510918,-73.94407279,2015,12,168
Mercer St & Bleecker St,40.72679454,-73.99695094,2015,12,3282
Mercer St & Spring St,40.72362738,-73.99949601,2015,12,1902
Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,2015,12,692
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,2015,12,964
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2015,12,653
Milton St & Franklin St,40.72906,-73.95779,2015,12,928
Monroe St & Bedford Ave,40.6851443,-73.95380904,2015,12,449
Monroe St & Classon Ave,40.6845683,-73.95881081,2015,12,234
Monroe St & Tompkins Ave,40.686203,-73.944694,2015,12,13
Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2015,12,490
Mott St & Prince St,40.72317958,-73.99480012,2015,12,2570
Mott St & Prince St,40.72317958,-73.99480012,2016,1,1
Murray St & West St,40.7149787,-74.013012,2015,12,1675
Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,2015,12,439
Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,2015,12,224
Myrtle Ave & St Edwards St,40.69327018,-73.97703874,2015,12,281
Myrtle Ave & St Edwards St,40.69327018,-73.97703874,2016,1,1
N 11 St & Wythe Ave,40.72153267,-73.95782357,2015,12,523
N 12 St & Bedford Ave,40.72079821,-73.95484712,2015,12,461
N 15 St & Wythe Ave,40.724055,-73.955736,2015,12,156
N 6 St & Bedford Ave,40.71745169,-73.95850939,2015,12,1655
N 8 St & Driggs Ave,40.71774592,-73.95600096,2015,12,1703
N Henry St & Richardson St,40.71921585,-73.9424469,2015,12,521
Nassau Ave & Russell St,40.72557,-73.94434,2015,12,877
Nassau St & Navy St,40.69839895,-73.98068914,2015,12,314
